metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1735304638,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304638,2.188900,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304638,19.432700,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304638,0.583600,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304638,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304638,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304638,2.188900,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304638,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304638,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304638,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304638,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
vus,1735304639,1.000000,,,,,,,,,,,,,,,,
vus_max,1735304639,15.000000,,,,,,,,,,,,,,,,
data_sent,1735304639,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304639,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304639,1022.428500,,,,,,,,,default,,,,,,,
iterations,1735304639,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304639,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304639,1.541800,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304639,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304639,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304639,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304639,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304639,1.541800,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304639,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304639,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304639,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304639,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
vus,1735304640,1.000000,,,,,,,,,,,,,,,,
vus_max,1735304640,15.000000,,,,,,,,,,,,,,,,
data_sent,1735304640,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304640,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304640,1002.070500,,,,,,,,,default,,,,,,,
iterations,1735304640,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304640,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304640,1.663400,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304640,1.663400,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304640,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304640,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
http_reqs,1735304640,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304640,1.999700,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304640,1.999700,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304640,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304640,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304640,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
vus,1735304641,2.000000,,,,,,,,,,,,,,,,
vus_max,1735304641,15.000000,,,,,,,,,,,,,,,,
data_sent,1735304641,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304641,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304641,1001.769500,,,,,,,,,default,,,,,,,
iterations,1735304641,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304641,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304641,1.000500,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304641,1.000500,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304641,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304641,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
data_sent,1735304641,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304641,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304641,1002.034100,,,,,,,,,default,,,,,,,
iterations,1735304641,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304641,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304641,1.000600,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304641,1.000600,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304641,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304641,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304641,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
vus,1735304642,2.000000,,,,,,,,,,,,,,,,
vus_max,1735304642,15.000000,,,,,,,,,,,,,,,,
data_sent,1735304642,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304642,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304642,1001.641800,,,,,,,,,default,,,,,,,
iterations,1735304642,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304642,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304642,0.804600,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304642,0.804600,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304642,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304642,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
data_sent,1735304642,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304642,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304642,1001.344700,,,,,,,,,default,,,,,,,
iterations,1735304642,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304642,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304642,1.286900,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304642,1.286900,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304642,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304642,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
http_reqs,1735304642,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304642,1.611300,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304642,0.532000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304642,0.532000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304642,1.611300,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304642,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304642,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304642,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
vus,1735304643,3.000000,,,,,,,,,,,,,,,,
vus_max,1735304643,15.000000,,,,,,,,,,,,,,,,
data_sent,1735304643,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304643,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304643,1001.747900,,,,,,,,,default,,,,,,,
iterations,1735304643,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304643,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304643,1.561900,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304643,1.561900,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304643,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304643,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
data_sent,1735304643,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304643,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304643,1001.999900,,,,,,,,,default,,,,,,,
iterations,1735304643,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304643,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304643,0.779400,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304643,0.779400,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304643,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304643,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
data_sent,1735304643,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304643,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304643,1002.218100,,,,,,,,,default,,,,,,,
iterations,1735304643,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304643,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304643,1.716600,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304643,1.716600,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304643,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304643,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304643,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
vus,1735304644,3.000000,,,,,,,,,,,,,,,,
vus_max,1735304644,15.000000,,,,,,,,,,,,,,,,
data_sent,1735304644,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304644,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304644,1001.832200,,,,,,,,,default,,,,,,,
iterations,1735304644,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304644,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304644,1.685300,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_waiting,1735304644,1.685300,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_receiving,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_failed,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
checks,1735304644,1.000000,is status 200,,,,,,,,default,,,,,,,
checks,1735304644,1.000000,response time < 200ms,,,,,,,,default,,,,,,,
data_sent,1735304644,108.000000,,,,,,,,,default,,,,,,,
data_received,1735304644,1357.000000,,,,,,,,,default,,,,,,,
iteration_duration,1735304644,1001.759100,,,,,,,,,default,,,,,,,
iterations,1735304644,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1735304644,1.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_duration,1735304644,1.000300,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_blocked,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_connecting,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_tls_handshaking,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
http_req_sending,1735304644,0.000000,,,,true,,GET,http://localhost:8083/api/restaurants/1/menu-items,HTTP/1.1,default,,200,,,http://localhost:8083/api/restaurants/1/menu-items,,
